"Direction","Year","Date","Weekday","Country","Commodity","Transport_Mode","Measure","Value","Cumulative"
"Exports","2016","01/01/2016","Friday","China","All","All","$","21000000","21000000"
"Exports","2016","02/01/2016","Saturday","China","All","All","$","4000000","25000000"
"Exports","2016","03/01/2016","Sunday","China","All","All","$","5000000","30000000"
"Exports","2016","04/01/2016","Monday","China","All","All","$","19000000","49000000"
"Exports","2016","05/01/2016","Tuesday","China","All","All","$","2000000","51000000"
"Exports","2016","06/01/2016","Wednesday","China","All","All","$","6000000","56000000"
"Exports","2016","07/01/2016","Thursday","China","All","All","$","20000000","77000000"
"Exports","2016","08/01/2016","Friday","China","All","All","$","26000000","102000000"
"Exports","2016","09/01/2016","Saturday","China","All","All","$","9000000","112000000"
"Exports","2016","10/01/2016","Sunday","China","All","All","$","11000000","123000000"
"Exports","2016","11/01/2016","Monday","China","All","All","$","26000000","149000000"
"Exports","2016","12/01/2016","Tuesday","China","All","All","$","13000000","162000000"
"Exports","2016","13/01/2016","Wednesday","China","All","All","$","6000000","167000000"
"Exports","2016","14/01/2016","Thursday","China","All","All","$","27000000","194000000"
"Exports","2016","15/01/2016","Friday","China","All","All","$","53000000","247000000"
"Exports","2016","16/01/2016","Saturday","China","All","All","$","40000000","287000000"
"Exports","2016","17/01/2016","Sunday","China","All","All","$","40000000","327000000"
"Exports","2016","18/01/2016","Monday","China","All","All","$","32000000","359000000"
"Exports","2016","19/01/2016","Tuesday","China","All","All","$","13000000","372000000"
"Exports","2016","20/01/2016","Wednesday","China","All","All","$","13000000","385000000"
"Exports","2016","21/01/2016","Thursday","China","All","All","$","18000000","403000000"
"Exports","2016","22/01/2016","Friday","China","All","All","$","35000000","438000000"
"Exports","2016","23/01/2016","Saturday","China","All","All","$","42000000","480000000"
"Exports","2016","24/01/2016","Sunday","China","All","All","$","24000000","504000000"
"Exports","2016","25/01/2016","Monday","China","All","All","$","41000000","545000000"
"Exports","2016","26/01/2016","Tuesday","China","All","All","$","17000000","562000000"
"Exports","2016","27/01/2016","Wednesday","China","All","All","$","14000000","576000000"
"Exports","2016","28/01/2016","Thursday","China","All","All","$","17000000","593000000"
"Exports","2016","29/01/2016","Friday","China","All","All","$","51000000","645000000"
"Exports","2016","30/01/2016","Saturday","China","All","All","$","39000000","684000000"
"Exports","2016","31/01/2016","Sunday","China","All","All","$","46000000","730000000"
"Exports","2016","01/02/2016","Monday","China","All","All","$","35000000","765000000"
"Exports","2016","02/02/2016","Tuesday","China","All","All","$","19000000","783000000"
"Exports","2016","03/02/2016","Wednesday","China","All","All","$","6000000","789000000"
"Exports","2016","04/02/2016","Thursday","China","All","All","$","21000000","810000000"
"Exports","2016","05/02/2016","Friday","China","All","All","$","34000000","844000000"
"Exports","2016","06/02/2016","Saturday","China","All","All","$","14000000","858000000"
"Exports","2016","07/02/2016","Sunday","China","All","All","$","24000000","882000000"
"Exports","2016","08/02/2016","Monday","China","All","All","$","18000000","900000000"
"Exports","2016","09/02/2016","Tuesday","China","All","All","$","16000000","916000000"
"Exports","2016","10/02/2016","Wednesday","China","All","All","$","12000000","927000000"
"Exports","2016","11/02/2016","Thursday","China","All","All","$","20000000","947000000"
"Exports","2016","12/02/2016","Friday","China","All","All","$","60000000","1007000000"
"Exports","2016","13/02/2016","Saturday","China","All","All","$","48000000","1055000000"
"Exports","2016","14/02/2016","Sunday","China","All","All","$","18000000","1074000000"
"Exports","2016","15/02/2016","Monday","China","All","All","$","32000000","1106000000"
"Exports","2016","16/02/2016","Tuesday","China","All","All","$","5000000","1111000000"
"Exports","2016","17/02/2016","Wednesday","China","All","All","$","16000000","1127000000"
"Exports","2016","18/02/2016","Thursday","China","All","All","$","22000000","1150000000"
"Exports","2016","19/02/2016","Friday","China","All","All","$","37000000","1186000000"
"Exports","2016","20/02/2016","Saturday","China","All","All","$","25000000","1211000000"
"Exports","2016","21/02/2016","Sunday","China","All","All","$","29000000","1239000000"
"Exports","2016","22/02/2016","Monday","China","All","All","$","25000000","1264000000"
"Exports","2016","23/02/2016","Tuesday","China","All","All","$","21000000","1285000000"
"Exports","2016","24/02/2016","Wednesday","China","All","All","$","22000000","1306000000"
"Exports","2016","25/02/2016","Thursday","China","All","All","$","17000000","1324000000"
"Exports","2016","26/02/2016","Friday","China","All","All","$","47000000","1370000000"
"Exports","2016","27/02/2016","Saturday","China","All","All","$","40000000","1410000000"
"Exports","2016","28/02/2016","Sunday","China","All","All","$","26000000","1435000000"
"Exports","2016","29/02/2016","Monday","China","All","All","$","46000000","1482000000"
"Exports","2016","01/03/2016","Tuesday","China","All","All","$","19000000","1500000000"
"Exports","2016","02/03/2016","Wednesday","China","All","All","$","13000000","1513000000"
"Exports","2016","03/03/2016","Thursday","China","All","All","$","21000000","1533000000"
"Exports","2016","04/03/2016","Friday","China","All","All","$","42000000","1575000000"
"Exports","2016","05/03/2016","Saturday","China","All","All","$","29000000","1604000000"
"Exports","2016","06/03/2016","Sunday","China","All","All","$","16000000","1619000000"
"Exports","2016","07/03/2016","Monday","China","All","All","$","29000000","1649000000"
"Exports","2016","08/03/2016","Tuesday","China","All","All","$","14000000","1663000000"
"Exports","2016","09/03/2016","Wednesday","China","All","All","$","13000000","1676000000"
"Exports","2016","10/03/2016","Thursday","China","All","All","$","28000000","1704000000"
"Exports","2016","11/03/2016","Friday","China","All","All","$","34000000","1738000000"
"Exports","2016","12/03/2016","Saturday","China","All","All","$","35000000","1773000000"
"Exports","2016","13/03/2016","Sunday","China","All","All","$","29000000","1802000000"
"Exports","2016","14/03/2016","Monday","China","All","All","$","29000000","1832000000"
"Exports","2016","15/03/2016","Tuesday","China","All","All","$","14000000","1845000000"
"Exports","2016","16/03/2016","Wednesday","China","All","All","$","7000000","1852000000"
"Exports","2016","17/03/2016","Thursday","China","All","All","$","24000000","1876000000"
"Exports","2016","18/03/2016","Friday","China","All","All","$","55000000","1931000000"
"Exports","2016","19/03/2016","Saturday","China","All","All","$","26000000","1956000000"
"Exports","2016","20/03/2016","Sunday","China","All","All","$","25000000","1981000000"
"Exports","2016","21/03/2016","Monday","China","All","All","$","17000000","1999000000"
"Exports","2016","22/03/2016","Tuesday","China","All","All","$","18000000","2017000000"
"Exports","2016","23/03/2016","Wednesday","China","All","All","$","13000000","2030000000"
"Exports","2016","24/03/2016","Thursday","China","All","All","$","28000000","2058000000"
"Exports","2016","25/03/2016","Friday","China","All","All","$","34000000","2092000000"
"Exports","2016","26/03/2016","Saturday","China","All","All","$","30000000","2122000000"
"Exports","2016","27/03/2016","Sunday","China","All","All","$","25000000","2147000000"
"Exports","2016","28/03/2016","Monday","China","All","All","$","21000000","2168000000"
"Exports","2016","29/03/2016","Tuesday","China","All","All","$","11000000","2179000000"
"Exports","2016","30/03/2016","Wednesday","China","All","All","$","11000000","2189000000"
"Exports","2016","31/03/2016","Thursday","China","All","All","$","42000000","2232000000"
"Exports","2016","01/04/2016","Friday","China","All","All","$","48000000","2280000000"
"Exports","2016","02/04/2016","Saturday","China","All","All","$","14000000","2294000000"
"Exports","2016","03/04/2016","Sunday","China","All","All","$","12000000","2306000000"
"Exports","2016","04/04/2016","Monday","China","All","All","$","25000000","2331000000"
"Exports","2016","05/04/2016","Tuesday","China","All","All","$","15000000","2346000000"
"Exports","2016","06/04/2016","Wednesday","China","All","All","$","6000000","2352000000"
"Exports","2016","07/04/2016","Thursday","China","All","All","$","30000000","2382000000"
"Exports","2016","08/04/2016","Friday","China","All","All","$","30000000","2412000000"
"Exports","2016","09/04/2016","Saturday","China","All","All","$","72000000","2484000000"
"Exports","2016","10/04/2016","Sunday","China","All","All","$","16000000","2500000000"
"Exports","2016","11/04/2016","Monday","China","All","All","$","13000000","2513000000"
"Exports","2016","12/04/2016","Tuesday","China","All","All","$","18000000","2531000000"
"Exports","2016","13/04/2016","Wednesday","China","All","All","$","38000000","2569000000"
"Exports","2016","14/04/2016","Thursday","China","All","All","$","22000000","2591000000"
"Exports","2016","15/04/2016","Friday","China","All","All","$","47000000","2638000000"
"Exports","2016","16/04/2016","Saturday","China","All","All","$","12000000","2650000000"
"Exports","2016","17/04/2016","Sunday","China","All","All","$","18000000","2668000000"
"Exports","2016","18/04/2016","Monday","China","All","All","$","19000000","2688000000"
"Exports","2016","19/04/2016","Tuesday","China","All","All","$","35000000","2722000000"
"Exports","2016","20/04/2016","Wednesday","China","All","All","$","37000000","2759000000"
"Exports","2016","21/04/2016","Thursday","China","All","All","$","27000000","2786000000"
"Exports","2016","22/04/2016","Friday","China","All","All","$","48000000","2834000000"
"Exports","2016","23/04/2016","Saturday","China","All","All","$","23000000","2857000000"
"Exports","2016","24/04/2016","Sunday","China","All","All","$","22000000","2879000000"
"Exports","2016","25/04/2016","Monday","China","All","All","$","36000000","2914000000"
"Exports","2016","26/04/2016","Tuesday","China","All","All","$","12000000","2927000000"
"Exports","2016","27/04/2016","Wednesday","China","All","All","$","15000000","2941000000"
"Exports","2016","28/04/2016","Thursday","China","All","All","$","33000000","2974000000"
"Exports","2016","29/04/2016","Friday","China","All","All","$","55000000","3029000000"
"Exports","2016","30/04/2016","Saturday","China","All","All","$","14000000","3043000000"
"Exports","2016","01/05/2016","Sunday","China","All","All","$","32000000","3075000000"
"Exports","2016","02/05/2016","Monday","China","All","All","$","13000000","3088000000"
"Exports","2016","03/05/2016","Tuesday","China","All","All","$","27000000","3115000000"
"Exports","2016","04/05/2016","Wednesday","China","All","All","$","11000000","3126000000"
"Exports","2016","05/05/2016","Thursday","China","All","All","$","44000000","3170000000"
"Exports","2016","06/05/2016","Friday","China","All","All","$","56000000","3226000000"
"Exports","2016","07/05/2016","Saturday","China","All","All","$","44000000","3270000000"
"Exports","2016","08/05/2016","Sunday","China","All","All","$","19000000","3289000000"
"Exports","2016","09/05/2016","Monday","China","All","All","$","19000000","3308000000"
"Exports","2016","10/05/2016","Tuesday","China","All","All","$","21000000","3329000000"
"Exports","2016","11/05/2016","Wednesday","China","All","All","$","47000000","3375000000"
"Exports","2016","12/05/2016","Thursday","China","All","All","$","21000000","3396000000"
"Exports","2016","13/05/2016","Friday","China","All","All","$","37000000","3433000000"
"Exports","2016","14/05/2016","Saturday","China","All","All","$","20000000","3453000000"
"Exports","2016","15/05/2016","Sunday","China","All","All","$","25000000","3477000000"
"Exports","2016","16/05/2016","Monday","China","All","All","$","8000000","3485000000"
"Exports","2016","17/05/2016","Tuesday","China","All","All","$","28000000","3513000000"
"Exports","2016","18/05/2016","Wednesday","China","All","All","$","12000000","3525000000"
"Exports","2016","19/05/2016","Thursday","China","All","All","$","23000000","3548000000"
"Exports","2016","20/05/2016","Friday","China","All","All","$","63000000","3611000000"
"Exports","2016","21/05/2016","Saturday","China","All","All","$","22000000","3633000000"
"Exports","2016","22/05/2016","Sunday","China","All","All","$","24000000","3657000000"
"Exports","2016","23/05/2016","Monday","China","All","All","$","21000000","3678000000"
"Exports","2016","24/05/2016","Tuesday","China","All","All","$","18000000","3695000000"
"Exports","2016","25/05/2016","Wednesday","China","All","All","$","22000000","3717000000"
